ID,ring,Type1
cbg,16,F-type ATPase
cbd,16,F-type ATPase
cbe,16,F-type ATPase
cbk,16,F-type ATPase
cbh,16,F-type ATPase
cbi,16,F-type ATPase
cbo,16,F-type ATPase
bca,16,F-type ATPase
cbt,16,F-type ATPase
cbu,16,F-type ATPase
cby,16,F-type ATPase
hpy,16,F-type ATPase
mci,16,F-type ATPase
hps,16,F-type ATPase
oan,16,F-type ATPase
hpp,16,F-type ATPase
nam,16,F-type ATPase
nar,16,F-type ATPase
hpj,16,F-type ATPase
tin,16,F-type ATPase
tpt,16,F-type ATPase
hpl,16,F-type ATPase
naz,16,F-type ATPase
hpb,16,F-type ATPase
hpa,16,F-type ATPase
hpg,16,F-type ATPase
lpj,16,F-type ATPase
lga,16,F-type ATPase
vcj,16,F-type ATPase
kvu,16,F-type ATPase
bcv,16,F-type ATPase
hna,16,F-type ATPase
cpi,16,F-type ATPase
bcn,16,F-type ATPase
bco,16,F-type ATPase
hne,16,F-type ATPase
bci,16,F-type ATPase
bcj,16,F-type ATPase
cpo,16,F-type ATPase
eok,16,F-type ATPase
eoj,16,F-type ATPase
eoi,16,F-type ATPase
eoh,16,F-type ATPase
cpe,16,F-type ATPase
cpf,16,F-type ATPase
agr,16,F-type ATPase
rxy,16,F-type ATPase
vch,16,F-type ATPase
xbo,16,F-type ATPase
wvi,16,F-type ATPase
bcx,16,F-type ATPase
bcy,16,F-type ATPase
bcz,16,F-type ATPase
dvu,16,F-type ATPase
cpr,16,F-type ATPase
cps,16,F-type ATPase
cpu,16,F-type ATPase
